id,popularity,original_title,cast,director,tagline,keywords,overview,genres,release_year
19311,0.204302,$9.99,Tom Budge|Josef Ber|Joel Edgerton|Leon Ford|Samuel Johnson,Tatia Rosenthal,,independent film|adult animation|woman director,"Have you ever wondered ""What is the meaning of life? Why do we exist?"" The answer to this vexing question is now within your reach! You'll find it in a small yet amazing booklet, which will explain, in easy to follow, simple terms your reason for being! The booklet, printed on the finest paper, contains illuminating, exquisite colour pictures, and could be yours for a mere $9.99.",Animation|Drama,2008
19237,0.19789,Kill Theory,Don McManus|Ryanne Duzich|Teddy Dunn|Daniel Franzese|Agnes Bruckner,Chris Moore,,twist|psychopath|independent film,"Whilst celebrating a graduation at a secluded vacation home, a group of college students find themselves targeted by a sadistic killer who forces them to play a deadly game of killing one another in order to survive.",Horror|Thriller,2008
14467,0.193779,Jaane Tu... Ya Jaane Na,Imran Khan|Genelia D'Souza|Manjari Phadnis|Prateik Babbar|Sugandha Garg,Abbas Tyrewala,So when do you know it's love?,,"Jaane Tu... Ya Jaane Na (translation: Whether you know... or not) is a 2008 Indian romantic comedy film, written and directed by Abbas Tyrewala. The film stars Imran Khan and Genelia D'Souza in pivotal roles.  Produced by Mansoor Khan, Aamir Khan, it marks the directional debut of Abbas Tyrewala, the debut of Imran Khan (Aamir Khan's nephew) and Prateik Babbar as actors, and the re-appearance of D'Souza in Hindi cinema. Released on 4 July 2008, the film received positive reviews, and went on to become a Super Hit at the box office.  The music is by A. R. Rahman.",Drama|Comedy|Romance,2008
15511,0.376053,VeggieTales: The Pirates Who Don't Do Anything,Phil Vischer|Mike Nawrocki|Cam Clarke|Laura Gerow|Yuri Lowenthal,Mike Nawrocki,,brother brother relationship|hostage|vegetable|children|pirate,"Set Sail For Adventure! A boatload of beloved VeggieTales pals embark on a fun and fresh pirate adventure with their trademark humor and silly songs in The Pirates Who Don't Do Anything - A VeggieTales Movie! Larry the Cucumber, Mr. Lunt and Pa Grape find themselves on the ride of their lives when they are mysteriously whisked back to the time when pirates ruled the high seas.",Adventure|Animation|Comedy|Science Fiction|Family,2008
63315,0.188351,The Hottie & The Nottie,Paris Hilton|Joel David Moore|Christine Lakin|Johan Urb|Adam Kulbersh,Tom Putnam,Love never needed to be so blind.,california|yoga|friends,"Nate moves to L.A. to track down Cristabel, the woman he's been in love with since childhood, only to discover that his plan to woo her only has one hurdle to overcome: what to do with June, Cristabel's ever-present, not-so-hot best friend? What's even more complicating is Nate's growing feelings for June, whose true beauty starts to emerge.",Comedy|Romance,2008
29751,0.186719,Batman Unmasked: The Psychology of the Dark Knight,Robert Clotworthy|Dan Didio|Len Wein|Christopher Nolan|Christian Bale,Steven Smith,,super powers|special feature,"Delve into the world of Batman and the vigilante justice that he brought to the city of Gotham. Batman is a man who, after experiencing great tragedy, devotes his life to an ideal--but what happens when one man takes on the evil underworld alone? Examine why Batman is who he is--and explore how a boy scarred by tragedy becomes a symbol of hope to everyone else.",Documentary,2008
18911,0.18368,Tomb Raider: Ascension,Anna Tyrie|Philip Goldacre|Peter Wear|Ava Hunt|Hugh Hemmings,Stephen Reynolds,Everything has a beginning.,based on video game|fan film,"West Midlands based filmmaker Stephen Reynoldsâ€™ latest 60 minute feature, Tomb Raider Ascension. Shot in 7 days with a budget of Â£10,000, Stephen directs Anna Tyrie in his own spin on the Tomb Raider franchise, taking the story back to the beginning of Lara Croftâ€™s journey and showing her rise to become â€˜Tomb Raiderâ€™",Action|Fantasy,2008
20181,0.284963,Tunnel Rats,Michael ParÃ©|Wilson Bethel|Mitch Eakins|Erik Eidem|Brandon Fobbs,Uwe Boll,Hell Is For Heroes,,During the Vietnam War [1959-1975] a special US combat unit is sent out to hunt and kill the Viet Cong soldiers in a man-to-man combat in the endless tunnels underneath the jungle of Vietnam. Suicide squads of a special kind.,Action|Drama|War,2008
15126,0.180992,Eldorado,Bouli Lanners|Fabrice Adde|Philippe Nahon|Didier Toupy|FranÃ§oise ChichÃ©ry,Bouli Lanners,,car thief|chevrolet|road movie,"Yvan finds a burglar in his house. After some consideration, Yvan decides not to call the police and to drop the lad near the nearby city but he ends up giving him a lift home to his parents. Together, they travel through Belgium and meet some extraordinary people and find themselves in ditto situations.",Comedy|Drama|Foreign,2008
14765,0.180391,MR 73,Daniel Auteuil|Olivia Bonamy|Catherine Marchal|Francis Renaud|GÃ©rald Laroche,Olivier Marchal,,,A washed-up Marseilles cop (Auteuil) earns a chance at redemption by protecting a woman from the man who killed her parents as he is about to be released from prison.,Crime|Drama|Thriller,2008
8926,0.318063,Afterschool,Ezra Miller|Jeremy Allen White|Emory Cohen|Michael Stuhlbarg|Rosemarie DeWitt,Antonio Campos,,overdose|video camera,"A prep-school student (Ezra Miller) accidentally films the drug-related deaths of two classmates, then is asked to put together a memorial video.",Drama|Mystery,2008
22600,0.178752,Jerusalema,Daniel Buckland|Robert Hobbs|Rapulana Seiphemo|Jeffrey Zekele|Ronnie Nyakale,Ralph Ziman,Welcome to the promised land.,hearing|gang of thieves|organized crime,"This South African movie tracks the rise of a once-petty criminal to the heights of the criminal underworld. After cutting his teeth on hijacking, before moving onto bigger game, an ambitious man hits a setback when most of his gang are shot.",Drama|Action|Crime|Foreign,2008
13200,0.176665,Red,Brian Cox|Noel Fisher|Tom Sizemore|Kyle Gallner|Shiloh Fernandez,Lucky McKee|Trygve Allister Diesen,They should have told the truth.,,"An older, reclusive man's best friend and inspiration for living is his 14-year-old dog named ""Red"". When three troublesome teens kill the dog for no good reason, the grieving man sets out for justice and redemption by whatever means available to him.",Drama|Thriller,2008
63193,0.173639,Front of the Class,James Wolk|Treat Williams|Mike Pniewski|Patricia Heaton|Sarah Drew,Peter Werner,,,"""Front of the Class"" is based on the true story of Brad Cohen -- played in the movie by Jimmy Wolk -- who, ""after being challenged by Tourette's syndrome from a very young age, defies all odds to become a gifted teacher",Drama,2008
16450,0.172834,Hero Wanted,Cuba Gooding Jr.|Ray Liotta|Norman Reedus|Kim Coates|Tommy Flanagan,Brian Smrz,,robbery|revenge|murder|child in peril|hospital,"Liam Case is a garbage man whose life hasn't quite turned out the way he expected it would. In order to impress the girl of his dreams, Liam plans an elaborate heist that will culminate with him jumping in to save the day at the last minute. When the day of the heist arrives, however, the plan takes an unexpected turn and Liam winds up in the hospital.",Action|Adventure|Crime|Drama|Thriller,2008
16921,0.172791,Autopsy,Robert Patrick|Jessica Lowndes|Jenette Goldstein|Michael Bowen|Robert LaSardo,Adam Gierasch,,,"Emily Johnson, her boyfriend Bobby and their friends Clare and Jude are recent college grads driving cross-country, taking a last vacation together before they face the ""real"" world. An accident leaves them hurt and stranded on a lonely Louisiana road. When the ambulance arrives, it whisks them to Mercy Hospital.",Horror|Thriller,2008
13996,0.168979,Bottle Shock,Alan Rickman|Chris Pine|Bill Pullman|Rachael Taylor|Freddy RodrÃ­guez,Randall Miller,"Based on a true story of love, victory, and fermentation",wine garden|wine|winzer,"Paris-based wine expert Steven Spurrier heads to California in search of cheap wine that he can use for a blind taste test in the French capital. Stumbling upon the Napa Valley, the stuck-up Englishman is shocked to discover a winery turning out top-notch chardonnay. Determined to make a name for himself, he sets about getting the booze back to Paris.",Comedy|Drama,2008
15465,0.16875,Bouquet final,Didier Bourdon|Marc-AndrÃ© Grondin|BÃ©rÃ©nice Bejo|Chantal Neuwirth|GÃ©rard Depardieu,Michel Delgado,,humour noir|cercueils,"RecrutÃ© comme directeur commercial Paris d'une entreprise amÃ©ricaine de pompes funÃ¨bres, Gabriel part trois mois en stage sur le terrain. Il parvient Ã  dissimuler son nouveau job Ã  ses parents et Ã  son amoureuse, Claire, qui voient en lui un grand musicien, jusqu'au jour oÃ¹ il vend des obsÃ¨ques Ã  prix d'or Ã  un vieux monsieur qui n'est autre que le grand-pÃ¨re de Claire.",Comedy,2008
14452,0.19719,Kill Switch,Steven Seagal|Holly Dignard|Chris Thomas King|Michael Filipowich|Isaac Hayes,Jeff King,,serial killer,A troubled detective travels to Memphis in order to track down a pair of serial killers.,Action|Thriller,2008
14859,0.161881,Keith,Elisabeth Harnois|Ignacio Serricchio|Jennifer Grey|Jesse McCartney,Todd Kessler,Love is a force you can't control.,high school|cancer|independent film|teenager|teenage romance,"Natalie (Elisabeth Harnois) is high school royalty, but her queen bee status falls apart when she falls for the new guy at school. Although Keith (Jesse McCartney) ignores her at first, they soon become friends -- even though Natalie suspects that Keith has something to hide. As the free-spirited Keith shows Natalie how to embrace what life offers, they grow closer -- until a secret tests the bounds of their relationship",Drama|Family|Romance,2008
12621,0.161594,Hamlet 2,Steve Coogan|Catherine Keener|Joseph Julian Soria|Melonie Diaz|Arnie Pantoja,Andrew Fleming,One high school drama teacher is about to make a huge number 2.,music teacher|musical|theatre milieu|high school|latina,"From the same people that brought you ""Little Miss Sunshine,"" Hamlet 2 is the story of Dana Marschz, a high school drama teacher facing the cancellation of his program. A spoof on the typical story of bringing inner city and privileged youth together to succeed, this offbeat comedy contains a hilarious musical finale.",Comedy|Music,2008
15531,0.160986,Get Smart's Bruce and Lloyd Out of Control,Masi Oka|Nate Torrence|Jayma Mays|Larry Miller|Patrick Warburton,Gil Junger,Loved Get Smart? Get more!,cia|twin brother|rivalry,"A spin-off of the Get Smart movie, centered on Bruce, a techie at CONTROL, and his nerdy analyst cohort, Lloyd. Masi Oka, Nate Torrence.",Action|Comedy,2008
24330,0.16095,Seventh Moon,Dennis Chan|Tim Chiou|Amy Smart,Eduardo SÃ¡nchez,,,"Melissa and Yul, Americans honeymooning in China, come across the exotic 'Hungry Ghost' festival. When night falls, the couple end up in a remote village, and soon realize the legend is all too real. Plunged into an ancient custom they cannot comprehend, the couple must find a way to survive the night of the Seventh Moon.",Horror,2008
26901,0.160382,"Otto; or, Up with Dead People",Jey Crisfar|Marcel Schlutt|Nicholas Fox Ricciardi|Susanne SachÃŸe|Katharina Klewinghaus,Bruce LaBruce,,homophobia|horror|gay romance|gay relationship|zombies,"A modern fable about loneliness, emptiness, alienation, and the demonization of minorities. A young zombie, Otto, crawls out of his grave and unlives on the Berlin streets. There he meets an avante-garde film-maker who gives him a part in her political-porno-zombie movie. Otto discovers information about his past life that allows him to move on. Is it the living or the dead who are the zombies?",Drama|Horror|Comedy|Thriller|Foreign,2008
15457,0.158418,Faubourg 36,GÃ©rard Jugnot|Clovis Cornillac|Kad Merad|Nora Arnezeder|Pierre Richard,Christophe Barratier,,,"A star is born in a time of both celebration and instability in this historical drama with music from director Christophe Barratier. In the spring of 1936, Paris is in a state of uncertainty; while the rise of the Third Reich in Germany worries many, a leftist union-oriented candidate, LÃ©on Blum, has been voted into power, and organized labor is feeling its new power by standing up to management.",Drama,2008
